text,label,source,extraction_method
"| INTRODUCTION ..................................................................................................   | INTRODUCTION ..................................................................................................   | INTRODUCTION ..................................................................................................                                                     | 1891                                            |
|-------------------------------------------------------------------------------------------------------------------|-------------------------------------------------------------------------------------------------------------------|---------------------------------------------------------------------------------------------------------------------------------------------------------------------|-------------------------------------------------|
| I.                                                                                                                | BACKGROUND.............................................................................................           | BACKGROUND.............................................................................................                                                             | 1901                                            |
|                                                                                                                   | A.                                                                                                                | In stitution al Setup ............................................................................                                                                  | 190 1                                           |
|                                                                                                                   |                                                                                                                   | 1. Arrest to sentencing ..................................................................                                                                          | 1902                                            |
|                                                                                                                   |                                                                                                                   | 2. Prosecutorial discretion and constraints                                                                                                                         | .................................. 1904         |
|                                                                                                                   |                                                                                                                   | 3. Prior convictions ........................................................................                                                                       | 190 5                                           |
|                                                                                                                   | B.                                                                                                                | A New Approach to Interpreting Prosecutors' Impacts ..................                                                                                              | 1906                                            |
|                                                                                                                   |                                                                                                                   | 1. ""Controlling away"" past disparities                                                                                                                              | .......................................... 1906 |
|                                                                                                                   |                                                                                                                   | 2. Isolating new bias versus the response to past disparities......                                                                                                 | 1908                                            |
|                                                                                                                   |                                                                                                                   | 3. Estimating the response to past disparities with prior                                                                                                           | convictions.                                    |
|                                                                                                                   | ........................................................................................                          | ........................................................................................                                                                            | 1909                                            |
| II.                                                                                                               | THE POST-ARREST SYSTEM'S OFFSET OF DISPARITIES................................                                    | THE POST-ARREST SYSTEM'S OFFSET OF DISPARITIES................................                                                                                      | 1910                                            |
|                                                                                                                   | A.                                                                                                                | Data and Empirical Design ..............................................................                                                                            | 1910                                            |
| 1.                                                                                                                |                                                                                                                   | Court records .............................................................................                                                                         | 19 10                                           |
|                                                                                                                   |                                                                                                                   | 2. Empirical sp ecification ..............................................................                                                                          | 19 12                                           |
|                                                                                                                   | B.                                                                                                                | Aggregate Results .............................................................................                                                                     | 1913                                            |
|                                                                                                                   |                                                                                                                   | 1. Heterogeneity across county politics and population density...                                                                                                   | 1918                                            |
|                                                                                                                   |                                                                                                                   | 2. Prison disparities among defendants without records..............                                                                                                | 1919                                            |
|                                                                                                                   |                                                                                                                   | 3. Robustness to alternative controls and case outcomes.............                                                                                                | 1920                                            |
|                                                                                                                   | C.                                                                                                                | Change Over Time ............................................................................                                                                       | 1921                                            |
|                                                                                                                   |                                                                                                                   | 1. Unpacking the trend: police-initiated versus witness-initiated prio rs. ........................................................................................ | 1922                                            |
|                                                                                                                   |                                                                                                                   | 2. Considering contributing factors: The Racial Justice Act........                                                                                                 | 1924                                            |
|                                                                                                                   |                                                                                                                   | 3. Considering potential contributing factors: shift in elected ....................................................................................                | district                                        |
|                                                                                                                   | attorneys                                                                                                         | attorneys                                                                                                                                                           | 1925                                            |
| III.                                                                                                              | PROSECUTORS' OFFSET OF DISPARITIES......................................................                          | PROSECUTORS' OFFSET OF DISPARITIES......................................................                                                                            | 1925                                            |
|                                                                                                                   | A.                                                                                                                | Survey Data and Questions.............................................................. Results                                                                     | 1925                                            |
|                                                                                                                   | B.                                                                                                                | ............................................................................................... Relationship between prosecutor beliefs and disparate impacts.      | 192 7                                           |
| 2.                                                                                                                |                                                                                                                   | 1. 1929 Heterogeneity across prosecutor race, politics, and                                                                                                         | cohort....... 1935                              |
| 3.                                                                                                                |                                                                                                                   | Interpretin g the results..............................................................                                                                             | 1937                                            |
| IV.                                                                                                               | IMPLICATIONS ............................................................................................         | IMPLICATIONS ............................................................................................                                                           | 1941                                            |
|                                                                                                                   | A.                                                                                                                | Policy Implications............................................................................                                                                     | 194 1                                           |",cover_heinonline,Shaffer - 2023 - Prosecutors_ Race_ and the Criminal Pipeline.pdf,pdf_first_page
## DATE DOWNLOADED: Sat Sep  6 14:40:42 2025,cover_heinonline,Simonson - 2016 - Bail Nullification.pdf,pdf_first_page
SOURCE: Content Downloaded from,cover_heinonline,Simonson - 2016 - Bail Nullification.pdf,pdf_first_page
Please note: citations are provided as a general guideline. Users should consult their preferred citation format's style manual for proper citation formatting.,cover_heinonline,Simonson - 2016 - Bail Nullification.pdf,pdf_first_page
## Bluebook 21st ed.GLYPH&lt;10&gt;GLYPH&lt;9&gt;GLYPH&lt;9&gt;GLYPH&lt;9&gt;,cover_heinonline,Simonson - 2016 - Bail Nullification.pdf,pdf_first_page
"Jocelyn Simonson, Bail Nullification, 115 MICH. L. REV. 585 (March 2017).",cover_heinonline,Simonson - 2016 - Bail Nullification.pdf,pdf_first_page
"Jocelyn Simonson, Bail Nullification, 115 Mich. L. Rev. 585 (2017).",cover_heinonline,Simonson - 2016 - Bail Nullification.pdf,pdf_first_page
"Simonson, Jocelyn. (2017). Bail nullification. Michigan Law Review, 115(5), 585-638.",cover_heinonline,Simonson - 2016 - Bail Nullification.pdf,pdf_first_page
"Jocelyn Simonson, ""Bail Nullification,"" Michigan Law Review 115, no. 5 (March 2017): 585-638",cover_heinonline,Simonson - 2016 - Bail Nullification.pdf,pdf_first_page
## McGill Guide 10th ed.,cover_heinonline,Simonson - 2016 - Bail Nullification.pdf,pdf_first_page
"Jocelyn Simonson, ""Bail Nullification"" (2017) 115:5 Mich L Rev 585.",cover_heinonline,Simonson - 2016 - Bail Nullification.pdf,pdf_first_page
"Jocelyn Simonson, 'Bail Nullification' (2017) 115(5) Michigan Law Review 585",cover_heinonline,Simonson - 2016 - Bail Nullification.pdf,pdf_first_page
"Simonson, Jocelyn. ""Bail Nullification."" Michigan Law Review, vol. 115, no. 5, March 2017, pp. 585-638. HeinOnline.",cover_heinonline,Simonson - 2016 - Bail Nullification.pdf,pdf_first_page
"OSCOLA 4th ed. Jocelyn Simonson, 'Bail Nullification' (2017) 115 Mich L Rev 585               x Please note: citations are provided as a general guideline. Users should consult their preferred citation format's style manual for proper citation formatting. Cite this document PinCite this document",cover_heinonline,Simonson - 2016 - Bail Nullification.pdf,pdf_first_page
