text,label,source
"4. Danielle Citron  has  made  a  similar  observation  about  the  increasing  role  of computers  in  decisionmaking  by  public  sector  entities.  Danielle  Keats  Citron, Technological  Due Process, 85  WASH.  U.  L. REV. 1249  (2008).",cover,Chander - 2016 - The Racist Algorithm 2017 Survey of Books Related to the Law Reviews.pdf
- -- The search text of this PDF is generated from  uncorrected OCR text.,cover,Akbar - 2018 - Toward a Radical Imagination of Law.pdf
## EXPANDING  THE REACH OF PROGRESSIVE PROSECUTION,cover,Bellin - 2020 - Expanding the Reach of Progressive Prosecution Criminal Law.pdf
"Eisha Jain, ""Arrests as Regulation,"" Stanford Law Review 67, no. 4 (April 2015): 809-868",cover,Jain - 2015 - Arrests as Regulation.pdf
"11. Id. (manuscript ch. 8, at 24).",cover,Barkow - 2019 - Prisoners of Politics Breaking the Cycle of Mass Incarceration The 2019 Minnesota Law Review Sympos.pdf
"ALWD 7th ed. Rachel E. Barkow, Insulating Agencies: Avoiding Capture through Institutional Design, 89 Tex. L. Rev. 15 (2010).",cover,Barkow - 2010 - Insulating Agencies Avoiding Capture through Institutional Design.pdf
## Brooks Holland and Steven  Zeidman*,cover,Holland and Zeidman - 2023 - Progressive Prosecutors or Zealous Defenders_ from Coast-to-Coast Symposium Reform-Minded Prosecuti.pdf
See supra notes 42-49 and accompanying text.,footnote,michigan_law_review_law_enforcement_privilege
"201. Of course, relevance and materiality determinations may be influenced by the same policy concerns that underly privileges.",footnote,michigan_law_review_law_enforcement_privilege
"Rachel E. Barkow, Administering Crime, 52 UCLA L. REV. 715 (February 2005).",cover,Barkow - 2004 - Administering Crime.pdf
"47. Nina A. Mendelson, Rulemaking, Democracy, and Torrents of E-Mail , 79 GEO. WASH. L. REV. 1343, 1343-44 (2011) (citing Cary Coglianese, Citizen Participation in Rulemaking: Past, Present, and Future , 55 DUKE L.J. 943, 945 (2006)).",footnote,michigan_law_review_good_cause_for_goodness_sake_a_new_approach_to_notice_and_comment_rulemaking
"236. Texas v. Yellen, 105 F.4th 755 (5th Cir. 2024).",footnote,michigan_law_review_spending_clause_standing
"165. This is the basic thesis of the self-help model of legal development. See Geistfeld, supra note 79, at 1523-25.",footnote,michigan_law_review_tort_law_in_a_world_of_scarce_compensatory_resources
"Notice of Motion and Motion to Compel Discovery Pursuant to Rule 16(a)(1)(E) and Brady at 2-3, Budziak , No. 08-CR-00284 (Dec. 13, 2010), ECF No. 115.",footnote,michigan_law_review_law_enforcement_privilege
"More recently, however, Chief Justice Roberts established background principles' firm grounding in general law in Cedar Point 69 -perhaps the most definitive case on the matter since Lucas . Cedar Point articulated the background principles exception as focusing on ' longstanding background restrictions on property rights,' 70 with no express requirement that these restrictions be based in state law. Indeed, the Cedar Point Court looked to general law sources such as the Second Restatement of Torts to identify 'traditional common law'",body_text,harvard_law_review_Background_Principles_And_The_General_Law_Of_Property
"McGill Guide 10th ed. Rachel E. Barkow, ""Can Prosecutors End Mass Incarceration?"" (2021) 119:6 Mich L Rev 1365.",cover,Barkow - 2020 - Can Prosecutors End Mass Incarceration 2020 Survey of Books Related to the Law Reviews.pdf
.................................................................,cover,Barkow - 2004 - Administering Crime.pdf
........................................,cover,60BaylorLRev73.pdf
"Bulman-Pozen, supra note 26, at 1739.",footnote,michigan_law_review_spending_clause_standing
"E.g. , United States v. Rigmaiden, 844 F. Supp. 2d 982, 999 (D. Ariz. 2012); Tuite v. Henry, 181 F.R.D. 175, 176 (D.D.C. 1998); Bambauer & Zarsky, supra note 56, at 16-17.",footnote,michigan_law_review_law_enforcement_privilege
## Downstream Consequences 69 STAN. L. REV. 711 (2017),cover,Heaton et al. - 2017 - The Downstream Consequences of Misdemeanor Pretrial Detention.pdf
"Specific treaty provisions could incorporate the fiduciary theory into IIAs. This approach fits well within current trends in international investment law, with some reformers pinning their hopes on new IIAs entering into force. 96 The fiduciary theory could serve as a guiding framework for treaty drafting, even if the treaty does not explicitly incorporate the theory. Exceptions clauses in new-generation IIAs specify situations where the IIA could apply but does not. By contrast, treaty provisions enacting the fiduciary theory of sovereignty would specify situations where a state's obligations to its people prevent it from contracting at all.",body_text,michigan_law_review_citizen_shareholders_the_state_as_a_fiduciary_in_international_investment_law
"Letter from Hum. Rts. Watch to U.S. Dep't of Just. 2 (Feb. 1, 2019), https://www.hrw.org/sites/default/files/supporting_resources/hrw_ltr_to_doj.pdf [perma.cc/A89Z-ZZHA].",footnote,michigan_law_review_law_enforcement_privilege
"∗ Senior Behavioral Scientist and Director, Justice Policy Program, RAND Corporation. This project was supported by Award No. 2013 -IJ-CX0027 of the National Institute of Justice, Office of Justice Programs, U.S. Department of Justice. The opinions, findings, and conclusions or recommendations expressed in this research are those of the authors and do not necessarily reflect those of the Department of Justice or RAND. We are grateful for the support of the National Institute of Justice and the assistance of the Legal Aid Society, the Bronx Defenders, the New York State Division of Criminal Justice Services (DCJS), and the New York State Office of Court Administration. We are also grateful for the thoughtful input from Kara Finck, John Hollway, Rebecca Widom, participants at the 2018 American Society of Criminology annual meeting, Andrew Davies, four anonymous reviewers, and the editors of the Harvard Law Review . Carolyn Cadoret provided invaluable data assistance. Data were provided by DCJS in the interest of information exchange. The opinions, findings, and conclusions expressed in this publication are those of the authors and not those of DCJS. Neither New York State nor DCJS assumes liability for this Articles contents or use thereof. Authors are listed alphabetically.",cover,Anderson et al. - 2019 - The Effects of Holistic Defense on Criminal Justice Outcomes.pdf
.....................................................,cover,Barkow - 2004 - Administering Crime.pdf
PinCite this document,cover,Holland and Zeidman - 2023 - Progressive Prosecutors or Zealous Defenders_ from Coast-to-Coast Symposium Reform-Minded Prosecuti.pdf
"47 . See, e.g. , Memorandum in re Constitutionality of Dyer Anti-Lynching Bill from Charles F. Boots, Off. of the Legis. Couns., U.S. Senate, to Sen. Charles S. Deneen 9 (Apr. 2, 1928) [hereinafter Memo No. 72] (on file with Nat'l Archives, Ctr. for Legis. Archives, Rec. Grp. 46, Ops. of the Off. of the Legis. Couns. for the U.S. Senate, Memo No. 72); Memorandum on the Power of Congress to Create a Federal Crime of Lynching and to Provide a Criminal Penalty upon Persons Convicted of Such Crime 11-13 (Apr. 10, 1948) (on file with Nat'l Archives, Ctr. for Legis. Archives, Rec. Grp. 46, Ops. of the Off. of the Legis. Couns. for the U.S. Senate, Memo No. 269).",body_text,yale_law_journal_Resurrecting_the_Trinity_of_Legislative_Constitutionalism
"11 See, for example, President's Task Force on 21st Century Policing, Final Report of",cover,Rappaport - 2020 - Some doubts about democratizing criminal justice.pdf
"Paul Butler, 'The System Is Working the Way It Is Supposed to: The Limits of Criminal Justice Reform' (2016) 104(6) Georgetown Law Journal 1419",cover,Butler - 2019 - The system is working the way it is supposed to the limits of criminal justice reform.pdf
"Police officers in the United  States have killed over 1000 civilians each  year since  2013. The constitutional landscape  that  regulates  these  encounters defaults to the  judgments of  the reasonable police officer at  the time of  a civilian encounter based  on the officer's  assessment  of  whether threats to their  safety or the safety of  others requires  deadly  force. As many of  these killings have begun to  occur under similar circumstances, scholars have  renewed a contentious debate on  whether police disproportionately  use deadly force against  African Americans and  other  nonwhite civilians  and whether such killings reflect racial bias.  We  analyze data on 3933 killings to examine this intersection of  race  and reasonableness  in  police killings. First, we describe  the objective circumstances and interactions  of  police killings and map those event characteristics  to  the elements of  reasonableness  articulated  in case law. Second,  we assess whether inherently vague constitutional  regulation  of lethal  force is applied  differently by  officers depending on the civilian's  race, giving rise to  a disproportionate rate of deaths among racial  and ethnic minority groups.  We  then  assess the prospects  for  remediation  of  racialized police killings  by testing  the effects of  an existing evidence-based training curricula designed to  reduce police  use  of deadly  force towards  persons experiencing  mental illness.",cover,Fagan and Campbell - 2020 - Race and Reasonableness in Police Killings Symposium Beyond Bad Apples Exploring the Legal Determi.pdf
